cod_ibge;municipio;state;population
3541109;Presidente Alves ;SP;4080
3541208;Presidente Bernardes ;SP;13023
3541307;Presidente Epitácio ;SP;44389
3541406;Presidente Prudente ;SP;230371
3541505;Presidente Venceslau ;SP;39583
3541604;Promissão ;SP;40828
3541653;Quadra ;SP;3854
3541703;Quatá ;SP;14210
3541802;Queiroz ;SP;3460
3541901;Queluz ;SP;13606
3542008;Quintana ;SP;6688
3542107;Rafard ;SP;9101
3542206;Rancharia ;SP;29726
3542305;Redenção da Serra ;SP;3839
3542404;Regente Feijó ;SP;20394
3542503;Reginópolis ;SP;9837
3542602;Registro ;SP;56393
3542701;Restinga ;SP;7679
3542800;Ribeira ;SP;3330
3542909;Ribeirão Bonito ;SP;13299
3543006;Ribeirão Branco ;SP;16211
3543105;Ribeirão Corrente ;SP;4752
3543204;Ribeirão do Sul ;SP;4539
3543238;Ribeirão dos Índios ;SP;2224
3543253;Ribeirão Grande ;SP;7679
3543303;Ribeirão Pires ;SP;124159
3543402;Ribeirão Preto ;SP;711825
3543501;Riversul ;SP;5443
3543600;Rifaina ;SP;3640
3543709;Rincão ;SP;10812
3543808;Rinópolis ;SP;9961
3543907;Rio Claro ;SP;208008
3544004;Rio das Pedras ;SP;35738
3544103;Rio Grande da Serra ;SP;51436
3544202;Riolândia ;SP;12689
3544251;Rosana ;SP;16281
3544301;Roseira ;SP;10801
3544400;Rubiácea ;SP;3162
3544509;Rubinéia ;SP;3170
3544608;Sabino ;SP;5614
3544707;Sagres ;SP;2430
3544806;Sales ;SP;6407
3544905;Sales Oliveira ;SP;11998
3545001;Salesópolis ;SP;17252
3545100;Salmourão ;SP;5337
3545159;Saltinho ;SP;8393
3545209;Salto ;SP;119736
3545308;Salto de Pirapora ;SP;45860
3545407;Salto Grande ;SP;9364
3545506;Sandovalina ;SP;4354
3545605;Santa Adélia ;SP;15561
3545704;Santa Albertina ;SP;6022
3545803;Santa Bárbara d'Oeste ;SP;194390
3546009;Santa Branca ;SP;14857
3546108;Santa Clara d'Oeste ;SP;2113
3546207;Santa Cruz da Conceição ;SP;4544
3546256;Santa Cruz da Esperança ;SP;2153
3546306;Santa Cruz das Palmeiras ;SP;34737
3546405;Santa Cruz do Rio Pardo ;SP;47943
3546504;Santa Ernestina ;SP;5588
3546603;Santa Fé do Sul ;SP;32563
3546702;Santa Gertrudes ;SP;27381
3546801;Santa Isabel ;SP;57966
3546900;Santa Lúcia ;SP;8854
3547007;Santa Maria da Serra ;SP;6236
3547106;Santa Mercedes ;SP;2943
3547205;Santana da Ponte Pensa ;SP;1467
3547304;Santana de Parnaíba ;SP;142301
3547403;Santa Rita d'Oeste ;SP;2487
3547502;Santa Rita do Passa Quatro ;SP;27600
3547601;Santa Rosa de Viterbo ;SP;26753
3547650;Santa Salete ;SP;1552
3547700;Santo Anastácio ;SP;20866
3547809;Santo André ;SP;721368
3547908;Santo Antônio da Alegria ;SP;6977
3548005;Santo Antônio de Posse ;SP;23529
3548054;Santo Antônio do Aracanguá ;SP;8481
3548104;Santo Antônio do Jardim ;SP;5940
3548203;Santo Antônio do Pinhal ;SP;6827
3548302;Santo Expedito ;SP;3135
3548401;Santópolis do Aguapeí ;SP;4817
3548500;Santos ;SP;433656
3548609;São Bento do Sapucaí ;SP;10893
3548708;São Bernardo do Campo ;SP;844483
3548807;São Caetano do Sul ;SP;161957
3548906;São Carlos ;SP;254484
3549003;São Francisco ;SP;2817
3549102;São João da Boa Vista ;SP;91771
3549201;São João das Duas Pontes ;SP;2561
3549250;São João de Iracema ;SP;1932
3549300;São João do Pau d'Alho ;SP;2100
3549409;São Joaquim da Barra ;SP;52319
3549508;São José da Bela Vista ;SP;8960
3549607;São José do Barreiro ;SP;4144
3549706;São José do Rio Pardo ;SP;55124
3549805;São José do Rio Preto ;SP;464983
3549904;São José dos Campos ;SP;729737
3549953;São Lourenço da Serra ;SP;15978
3550001;São Luiz do Paraitinga ;SP;10690
3550100;São Manuel ;SP;41123
3550209;São Miguel Arcanjo ;SP;33002
3550308;São Paulo ;SP;12325232
3550407;São Pedro ;SP;35980
3550506;São Pedro do Turvo ;SP;7696
3550605;São Roque ;SP;92060
3550704;São Sebastião ;SP;90328
3550803;São Sebastião da Grama ;SP;12159
3550902;São Simão ;SP;15385
3551009;São Vicente ;SP;368355
3551108;Sarapuí ;SP;10390
3551207;Sarutaiá ;SP;3630
3551306;Sebastianópolis do Sul ;SP;3554
3551405;Serra Azul ;SP;14981
3551504;Serrana ;SP;45644
3551603;Serra Negra ;SP;29452
3551702;Sertãozinho ;SP;127142
3551801;Sete Barras ;SP;12780
3551900;Severínia ;SP;17661
3552007;Silveiras ;SP;6339
3552106;Socorro ;SP;41352
3552205;Sorocaba ;SP;687357
3552304;Sud Mennucci ;SP;7728
3552403;Sumaré ;SP;286211
3552502;Suzano ;SP;300559
3552551;Suzanápolis ;SP;4014
3552601;Tabapuã ;SP;12485
3552700;Tabatinga ;SP;16644
3552809;Taboão da Serra ;SP;293652
3552908;Taciba ;SP;6329
3553005;Taguaí ;SP;14141
3553104;Taiaçu ;SP;6320
3553203;Taiúva ;SP;5564
3553302;Tambaú ;SP;23232
3553401;Tanabi ;SP;26101
3553500;Tapiraí ;SP;7766
3553609;Tapiratiba ;SP;12950
3553658;Taquaral ;SP;2813
3553708;Taquaritinga ;SP;57364
3553807;Taquarituba ;SP;23256
3553856;Taquarivaí ;SP;5911
3553906;Tarabai ;SP;7540
3553955;Tarumã ;SP;15183
3554003;Tatuí ;SP;122967
3554102;Taubaté ;SP;317915
3554201;Tejupá ;SP;4491
3554300;Teodoro Sampaio ;SP;23273
3554409;Terra Roxa ;SP;9437
3554508;Tietê ;SP;42517
3554607;Timburi ;SP;2652
3554656;Torre de Pedra ;SP;2422
3554706;Torrinha ;SP;10056
3554755;Trabiju ;SP;1738
3554805;Tremembé ;SP;47714
3554904;Três Fronteiras ;SP;5832
3554953;Tuiuti ;SP;6977
3555000;Tupã ;SP;65570
3555109;Tupi Paulista ;SP;15583
3555208;Turiúba ;SP;2020
3555307;Turmalina ;SP;1696
3555356;Ubarana ;SP;6400
3555406;Ubatuba ;SP;91824
3555505;Ubirajara ;SP;4804
3555604;Uchoa ;SP;10151
3555703;União Paulista ;SP;1865
3555802;Urânia ;SP;9120
3555901;Uru ;SP;1153
3556008;Urupês ;SP;13888
3556107;Valentim Gentil ;SP;13532
3556206;Valinhos ;SP;131210
3556305;Valparaíso ;SP;26822
3556354;Vargem ;SP;10692
3556404;Vargem Grande do Sul ;SP;43110
3556453;Vargem Grande Paulista ;SP;53468
3556503;Várzea Paulista ;SP;123071
3556602;Vera Cruz ;SP;10823
3556701;Vinhedo ;SP;80111
3556800;Viradouro ;SP;19017
3556909;Vista Alegre do Alto ;SP;8989
3556958;Vitória Brasil ;SP;1846
3557006;Votorantim ;SP;123599
3557105;Votuporanga ;SP;95338
3557154;Zacarias ;SP;2752
3557204;Chavantes ;SP;12418
3557303;Estiva Gerbi ;SP;11407
4100103;Abatiá ;PR;7408
4100202;Adrianópolis ;PR;5857
4100301;Agudos do Sul ;PR;9470
4100400;Almirante Tamandaré ;PR;120041
4100459;Altamira do Paraná ;PR;1682
4100509;Altônia ;PR;22176
4100608;Alto Paraná ;PR;14859
4100707;Alto Piquiri ;PR;9778
4100806;Alvorada do Sul ;PR;11503
4100905;Amaporã ;PR;6332
4101002;Ampére ;PR;19311
4101051;Anahy ;PR;2788
4101101;Andirá ;PR;19926
4101150;Ângulo ;PR;2930
4101200;Antonina ;PR;18949
4101309;Antônio Olinto ;PR;7427
4101408;Apucarana ;PR;136234
4101507;Arapongas ;PR;124810
4101606;Arapoti ;PR;28300
4101655;Arapuã ;PR;3009
4101705;Araruna ;PR;14000
4101804;Araucária ;PR;146214
4101853;Ariranha do Ivaí ;PR;2066
4101903;Assaí ;PR;14954
4102000;Assis Chateaubriand ;PR;33340
4102109;Astorga ;PR;26209
4102208;Atalaia ;PR;3881
4102307;Balsa Nova ;PR;13092
4102406;Bandeirantes ;PR;31211
4102505;Barbosa Ferraz ;PR;11426
4102604;Barracão ;PR;10312
4102703;Barra do Jacaré ;PR;2781
4102752;Bela Vista da Caroba ;PR;3457
4102802;Bela Vista do Paraíso ;PR;15399
4102901;Bituruna ;PR;16400
4103008;Boa Esperança ;PR;4047
4103024;Boa Esperança do Iguaçu ;PR;2470
4103040;Boa Ventura de São Roque ;PR;6365
4103057;Boa Vista da Aparecida ;PR;7540
4103107;Bocaiúva do Sul ;PR;13129
4103156;Bom Jesus do Sul ;PR;3506
4103206;Bom Sucesso ;PR;7068
4103222;Bom Sucesso do Sul ;PR;3254
4103305;Borrazópolis ;PR;6439
4103354;Braganey ;PR;5382
4103370;Brasilândia do Sul ;PR;2585
4103404;Cafeara ;PR;2954
4103453;Cafelândia ;PR;18456
4103479;Cafezal do Sul ;PR;4009
4103503;Califórnia ;PR;8606
4103602;Cambará ;PR;25466
4103701;Cambé ;PR;107341
4103800;Cambira ;PR;7917
4103909;Campina da Lagoa ;PR;14043
4103958;Campina do Simão ;PR;3859
4104006;Campina Grande do Sul ;PR;43685
4104055;Campo Bonito ;PR;3763
4104105;Campo do Tenente ;PR;8045
4104204;Campo Largo ;PR;133865
4104253;Campo Magro ;PR;29740
4104303;Campo Mourão ;PR;95488
4104402;Cândido de Abreu ;PR;14809
4104428;Candói ;PR;16053
4104451;Cantagalo ;PR;13329
4104501;Capanema ;PR;19148
4104600;Capitão Leônidas Marques ;PR;15834
4104659;Carambeí ;PR;23825
4104709;Carlópolis ;PR;14356
4104808;Cascavel ;PR;332333
4104907;Castro ;PR;71809
4105003;Catanduvas ;PR;10167
4105102;Centenário do Sul ;PR;10764
4105201;Cerro Azul ;PR;17833
4105300;Céu Azul ;PR;11819
4105409;Chopinzinho ;PR;19167
4105508;Cianorte ;PR;83816
4105607;Cidade Gaúcha ;PR;12797
4105706;Clevelândia ;PR;16450
4105805;Colombo ;PR;246540
4105904;Colorado ;PR;24145
4106001;Congonhinhas ;PR;8857
4106100;Conselheiro Mairinck ;PR;3876
4106209;Contenda ;PR;18837
4106308;Corbélia ;PR;17117
4106407;Cornélio Procópio ;PR;47842
4106456;Coronel Domingos Soares ;PR;7518
4106506;Coronel Vivida ;PR;20580
4106555;Corumbataí do Sul ;PR;3127
4106571;Cruzeiro do Iguaçu ;PR;4240
4106605;Cruzeiro do Oeste ;PR;20947
4106704;Cruzeiro do Sul ;PR;4449
4106803;Cruz Machado ;PR;18741
4106852;Cruzmaltina ;PR;2921
4106902;Curitiba ;PR;1948626
4107009;Curiúva ;PR;15196
4107108;Diamante do Norte ;PR;5030
4107124;Diamante do Sul ;PR;3424
4107157;Diamante D'Oeste ;PR;5266
4107207;Dois Vizinhos ;PR;41038
4107256;Douradina ;PR;8869
4107306;Doutor Camargo ;PR;5983
4107405;Enéas Marques ;PR;5933
4107504;Engenheiro Beltrão ;PR;13981
4107520;Esperança Nova ;PR;1665
4107538;Entre Rios do Oeste ;PR;4596
4107546;Espigão Alto do Iguaçu ;PR;4048
4107553;Farol ;PR;3041
4107603;Faxinal ;PR;17316
4107652;Fazenda Rio Grande ;PR;102004
4107702;Fênix ;PR;4748
4107736;Fernandes Pinheiro ;PR;5602
4107751;Figueira ;PR;7696
4107801;Floraí ;PR;4906
4107850;Flor da Serra do Sul ;PR;4603
4107900;Floresta ;PR;6851
4108007;Florestópolis ;PR;10453
4108106;Flórida ;PR;2699
4108205;Formosa do Oeste ;PR;6460
4108304;Foz do Iguaçu ;PR;258248
4108320;Francisco Alves ;PR;5993
4108403;Francisco Beltrão ;PR;92216
4108452;Foz do Jordão ;PR;4556
4108502;General Carneiro ;PR;13685
4108551;Godoy Moreira ;PR;2898
4108601;Goioerê ;PR;28808
4108650;Goioxim ;PR;7053
4108700;Grandes Rios ;PR;5497
4108809;Guaíra ;PR;33310
4108908;Guairaçá ;PR;6609
4108957;Guamiranga ;PR;8811
4109005;Guapirama ;PR;3784
4109104;Guaporema ;PR;2241
4109203;Guaraci ;PR;5530
4109302;Guaraniaçu ;PR;12217
4109401;Guarapuava ;PR;182644
4109500;Guaraqueçaba ;PR;7594
4109609;Guaratuba ;PR;37527
4109658;Honório Serpa ;PR;5119
4109708;Ibaiti ;PR;31644
4109757;Ibema ;PR;6370
4109807;Ibiporã ;PR;55131
4109906;Icaraíma ;PR;7786
4110003;Iguaraçu ;PR;4440
4110052;Iguatu ;PR;2253
4110078;Imbaú ;PR;13282
4110102;Imbituva ;PR;32940
4110201;Inácio Martins ;PR;11121
4110300;Inajá ;PR;3116
4110409;Indianópolis ;PR;4465
4110508;Ipiranga ;PR;15251
4110607;Iporã ;PR;13782
4110656;Iracema do Oeste ;PR;2251
4110706;Irati ;PR;61088
4110805;Iretama ;PR;10098
4110904;Itaguajé ;PR;4446
4110953;Itaipulândia ;PR;11385
4111001;Itambaracá ;PR;6549
4111100;Itambé ;PR;6109
4111209;Itapejara d'Oeste ;PR;12094
4111258;Itaperuçu ;PR;29070
4111308;Itaúna do Sul ;PR;2781
4111407;Ivaí ;PR;13965
4111506;Ivaiporã ;PR;31935
4111555;Ivaté ;PR;8240
4111605;Ivatuba ;PR;3279
4111704;Jaboti ;PR;5303
4111803;Jacarezinho ;PR;39322
4111902;Jaguapitã ;PR;13742
4112009;Jaguariaíva ;PR;35027
4112108;Jandaia do Sul ;PR;21230
4112207;Janiópolis ;PR;5095
4112306;Japira ;PR;4930
4112405;Japurá ;PR;9500
4112504;Jardim Alegre ;PR;11196
4112603;Jardim Olinda ;PR;1320
4112702;Jataizinho ;PR;12638
4112751;Jesuítas ;PR;8330
4112801;Joaquim Távora ;PR;12009
4112900;Jundiaí do Sul ;PR;3269
4112959;Juranda ;PR;7292
4113007;Jussara ;PR;7041
4113106;Kaloré ;PR;4047
4113205;Lapa ;PR;48410
4113254;Laranjal ;PR;5784
4113304;Laranjeiras do Sul ;PR;32139
4113403;Leópolis ;PR;3925
4113429;Lidianópolis ;PR;3231
4113452;Lindoeste ;PR;4592
4113502;Loanda ;PR;23242
4113601;Lobato ;PR;4819
4113700;Londrina ;PR;575377
4113734;Luiziana ;PR;7240
4113759;Lunardelli ;PR;4744
4113809;Lupionópolis ;PR;4945
4113908;Mallet ;PR;13663
4114005;Mamborê ;PR;13014
4114104;Mandaguaçu ;PR;23100
4114203;Mandaguari ;PR;34515
4114302;Mandirituba ;PR;27315
4114351;Manfrinópolis ;PR;2506
4114401;Mangueirinha ;PR;16642
4114500;Manoel Ribas ;PR;13510
4114609;Marechal Cândido Rondon ;PR;53495
4114708;Maria Helena ;PR;5634
4114807;Marialva ;PR;35804
4114906;Marilândia do Sul ;PR;8814
4115002;Marilena ;PR;7084
4115101;Mariluz ;PR;10336
4115200;Maringá ;PR;430157
4115309;Mariópolis ;PR;6632
4115358;Maripá ;PR;5582
4115408;Marmeleiro ;PR;14387
4115457;Marquinho ;PR;4340
4115507;Marumbi ;PR;4677
4115606;Matelândia ;PR;18107
4115705;Matinhos ;PR;35219
4115739;Mato Rico ;PR;3206
4115754;Mauá da Serra ;PR;10800
4115804;Medianeira ;PR;46574
4115853;Mercedes ;PR;5577
4115903;Mirador ;PR;2196
4116000;Miraselva ;PR;1796
4116059;Missal ;PR;10704
4116109;Moreira Sales ;PR;12042
4116208;Morretes ;PR;16446
4116307;Munhoz de Melo ;PR;4009
4116406;Nossa Senhora das Graças ;PR;4008
4116505;Nova Aliança do Ivaí ;PR;1551
4116604;Nova América da Colina ;PR;3434
4116703;Nova Aurora ;PR;10299
4116802;Nova Cantu ;PR;5061
4116901;Nova Esperança ;PR;27984
4116950;Nova Esperança do Sudoeste ;PR;5030
4117008;Nova Fátima ;PR;8136
4117057;Nova Laranjeiras ;PR;11507
4117107;Nova Londrina ;PR;13200
4117206;Nova Olímpia ;PR;5826
4117214;Nova Santa Bárbara ;PR;4277
4117222;Nova Santa Rosa ;PR;8266
4117255;Nova Prata do Iguaçu ;PR;10544
4117271;Nova Tebas ;PR;5448
4117297;Novo Itacolomi ;PR;2840
4117305;Ortigueira ;PR;21960
4117404;Ourizona ;PR;3425
4117453;Ouro Verde do Oeste ;PR;6016
4117503;Paiçandu ;PR;41773
4117602;Palmas ;PR;51755
4117701;Palmeira ;PR;33994
4117800;Palmital ;PR;12960
4117909;Palotina ;PR;32121
4118006;Paraíso do Norte ;PR;14023
4118105;Paranacity ;PR;11580
4118204;Paranaguá ;PR;156174
4118303;Paranapoema ;PR;3241
4118402;Paranavaí ;PR;88922
4118451;Pato Bragado ;PR;5684
4118501;Pato Branco ;PR;83843
4118600;Paula Freitas ;PR;5908
4118709;Paulo Frontin ;PR;7387
4118808;Peabiru ;PR;14007
4118857;Perobal ;PR;6160
4118907;Pérola ;PR;11321
4119004;Pérola d'Oeste ;PR;6288
4119103;Piên ;PR;12882
4119152;Pinhais ;PR;133490
4119202;Pinhalão ;PR;6324
4119251;Pinhal de São Bento ;PR;2737
4119301;Pinhão ;PR;32559
4119400;Piraí do Sul ;PR;25617
4119509;Piraquara ;PR;114970
4119608;Pitanga ;PR;29994
4119657;Pitangueiras ;PR;3262
4119707;Planaltina do Paraná ;PR;4272
4119806;Planalto ;PR;13431
4119905;Ponta Grossa ;PR;355336
4119954;Pontal do Paraná ;PR;27915
4120002;Porecatu ;PR;12748
4120101;Porto Amazonas ;PR;4874
4120150;Porto Barreiro ;PR;3184
4120200;Porto Rico ;PR;2556
4120309;Porto Vitória ;PR;4061
4120333;Prado Ferreira ;PR;3780
4120358;Pranchita ;PR;5095
4120408;Presidente Castelo Branco ;PR;5351
4120507;Primeiro de Maio ;PR;11130
4120606;Prudentópolis ;PR;52513
4120655;Quarto Centenário ;PR;4465
4120705;Quatiguá ;PR;7477
4120804;Quatro Barras ;PR;23911
4120853;Quatro Pontes ;PR;4029
4120903;Quedas do Iguaçu ;PR;34409
4121000;Querência do Norte ;PR;12232
4121109;Quinta do Sol ;PR;4508
4121208;Quitandinha ;PR;19221
4121257;Ramilândia ;PR;4476
4121307;Rancho Alegre ;PR;3784
4121356;Rancho Alegre D'Oeste ;PR;2628
4121406;Realeza ;PR;16950
4121505;Rebouças ;PR;14946
4121604;Renascença ;PR;6787
4121703;Reserva ;PR;26825
4121752;Reserva do Iguaçu ;PR;8069
4121802;Ribeirão Claro ;PR;10645
4121901;Ribeirão do Pinhal ;PR;12948
4122008;Rio Azul ;PR;15336
4122107;Rio Bom ;PR;3182
4122156;Rio Bonito do Iguaçu ;PR;13255
4122172;Rio Branco do Ivaí ;PR;4109
4122206;Rio Branco do Sul ;PR;32517
4122305;Rio Negro ;PR;34411
4122404;Rolândia ;PR;67383
4122503;Roncador ;PR;9645
4122602;Rondon ;PR;9622
4122651;Rosário do Ivaí ;PR;4689
4122701;Sabáudia ;PR;6891
4122800;Salgado Filho ;PR;3483
4122909;Salto do Itararé ;PR;4898
4123006;Salto do Lontra ;PR;14872
4123105;Santa Amélia ;PR;3266
4123204;Santa Cecília do Pavão ;PR;3293
4123303;Santa Cruz de Monte Castelo ;PR;7751
4123402;Santa Fé ;PR;12186
4123501;Santa Helena ;PR;26767
4123600;Santa Inês ;PR;1594
4123709;Santa Isabel do Ivaí ;PR;8523
4123808;Santa Izabel do Oeste ;PR;14794
4123824;Santa Lúcia ;PR;3793
4123857;Santa Maria do Oeste ;PR;9410
4123907;Santa Mariana ;PR;11622
4123956;Santa Mônica ;PR;4017
4124004;Santana do Itararé ;PR;4954
4124020;Santa Tereza do Oeste ;PR;10096
4124053;Santa Terezinha de Itaipu ;PR;23699
4124103;Santo Antônio da Platina ;PR;46251
4124202;Santo Antônio do Caiuá ;PR;2626
4124301;Santo Antônio do Paraíso ;PR;2068
4124400;Santo Antônio do Sudoeste ;PR;20261
4124509;Santo Inácio ;PR;5416
4124608;São Carlos do Ivaí ;PR;6920
4124707;São Jerônimo da Serra ;PR;11128
4124806;São João ;PR;10181
4124905;São João do Caiuá ;PR;5837
4125001;São João do Ivaí ;PR;10056
4125100;São João do Triunfo ;PR;15241
4125209;São Jorge d'Oeste ;PR;9028
4125308;São Jorge do Ivaí ;PR;5543
4125357;São Jorge do Patrocínio ;PR;5586
4125407;São José da Boa Vista ;PR;6160
4125456;São José das Palmeiras ;PR;3627
4125506;São José dos Pinhais ;PR;329058
4125555;São Manoel do Paraná ;PR;2163
4125605;São Mateus do Sul ;PR;46705
4125704;São Miguel do Iguaçu ;PR;27576
4125753;São Pedro do Iguaçu ;PR;5820
4125803;São Pedro do Ivaí ;PR;11046
4125902;São Pedro do Paraná ;PR;2289
4126009;São Sebastião da Amoreira ;PR;8859
4126108;São Tomé ;PR;5750
4126207;Sapopema ;PR;6722
4126256;Sarandi ;PR;97803
4126272;Saudade do Iguaçu ;PR;5539
4126306;Sengés ;PR;19385
4126355;Serranópolis do Iguaçu ;PR;4477
4126405;Sertaneja ;PR;5216
4126504;Sertanópolis ;PR;16413
4126603;Siqueira Campos ;PR;21249
4126652;Sulina ;PR;2930
4126678;Tamarana ;PR;15040
4126702;Tamboara ;PR;5158
4126801;Tapejara ;PR;16345
4126900;Tapira ;PR;5495
4127007;Teixeira Soares ;PR;12567
4127106;Telêmaco Borba ;PR;79792
4127205;Terra Boa ;PR;17200
4127304;Terra Rica ;PR;16924
4127403;Terra Roxa ;PR;17522
4127502;Tibagi ;PR;20607
4127601;Tijucas do Sul ;PR;17084
4127700;Toledo ;PR;142645
4127809;Tomazina ;PR;7807
4127858;Três Barras do Paraná ;PR;12038
4127882;Tunas do Paraná ;PR;9022
4127908;Tuneiras do Oeste ;PR;8533
4127957;Tupãssi ;PR;8109
4127965;Turvo ;PR;13095
4128005;Ubiratã ;PR;20909
4128104;Umuarama ;PR;112500
4128203;União da Vitória ;PR;57913
4128302;Uniflor ;PR;2614
4128401;Uraí ;PR;11273
4128500;Wenceslau Braz ;PR;19386
4128534;Ventania ;PR;12088
4128559;Vera Cruz do Oeste ;PR;8454
4128609;Verê ;PR;7174
4128625;Alto Paraíso ;PR;2685
4128633;Doutor Ulysses ;PR;5552
4128658;Virmond ;PR;4022
4128708;Vitorino ;PR;6859
4128807;Xambrê ;PR;5630
4200051;Abdon Batista ;SC;2548
4200101;Abelardo Luz ;SC;17960
4200200;Agrolândia ;SC;11013
4200309;Agronômica ;SC;5509
4200408;Água Doce ;SC;7152
4200507;Águas de Chapecó ;SC;6515
4200556;Águas Frias ;SC;2354
4200606;Águas Mornas ;SC;6559
4200705;Alfredo Wagner ;SC;10086
4200754;Alto Bela Vista ;SC;1926
4200804;Anchieta ;SC;5557
4200903;Angelina ;SC;4743
4201000;Anita Garibaldi ;SC;6957
4201109;Anitápolis ;SC;3228
4201208;Antônio Carlos ;SC;8613
4201257;Apiúna ;SC;10848
4201273;Arabutã ;SC;4267
4201307;Araquari ;SC;39524
4201406;Araranguá ;SC;68867
4201505;Armazém ;SC;8759
4201604;Arroio Trinta ;SC;3549
4201653;Arvoredo ;SC;2234
4201703;Ascurra ;SC;7978
4201802;Atalanta ;SC;3195
4201901;Aurora ;SC;5683
4201950;Balneário Arroio do Silva ;SC;13430
4202008;Balneário Camboriú ;SC;145796
4202057;Balneário Barra do Sul ;SC;11035
4202073;Balneário Gaivota ;SC;11260
4202081;Bandeirante ;SC;2648
4202099;Barra Bonita ;SC;1651
4202107;Barra Velha ;SC;29860
4202131;Bela Vista do Toldo ;SC;6362
4202156;Belmonte ;SC;2709
4202206;Benedito Novo ;SC;11775
4202305;Biguaçu ;SC;69486
4202404;Blumenau ;SC;361855
4202438;Bocaina do Sul ;SC;3488
4202453;Bombinhas ;SC;20335
4202503;Bom Jardim da Serra ;SC;4772
4202537;Bom Jesus ;SC;3057
4202578;Bom Jesus do Oeste ;SC;2139
4202602;Bom Retiro ;SC;10060
4202701;Botuverá ;SC;5322
4202800;Braço do Norte ;SC;33876
4202859;Braço do Trombudo ;SC;3769
4202875;Brunópolis ;SC;2368
4202909;Brusque ;SC;137689
4203006;Caçador ;SC;79313
4203105;Caibi ;SC;6130
4203154;Calmon ;SC;3335
4203204;Camboriú ;SC;85105
4203253;Capão Alto ;SC;2496
4203303;Campo Alegre ;SC;11981
4203402;Campo Belo do Sul ;SC;6952
4203501;Campo Erê ;SC;8418
4203600;Campos Novos ;SC;36556
4203709;Canelinha ;SC;12398
4203808;Canoinhas ;SC;54480
4203907;Capinzal ;SC;23035
4203956;Capivari de Baixo ;SC;25177
4204004;Catanduvas ;SC;10984
4204103;Caxambu do Sul ;SC;3551
4204152;Celso Ramos ;SC;2719
4204178;Cerro Negro ;SC;3068
4204194;Chapadão do Lageado ;SC;3006
4204202;Chapecó ;SC;224013
4204251;Cocal do Sul ;SC;16821
4204301;Concórdia ;SC;75167
4204350;Cordilheira Alta ;SC;4520
4204400;Coronel Freitas ;SC;9940
4204459;Coronel Martins ;SC;2555
4204509;Corupá ;SC;16107
4204558;Correia Pinto ;SC;12553
4204608;Criciúma ;SC;217311
4204707;Cunha Porã ;SC;11118
4204756;Cunhataí ;SC;1967
4204806;Curitibanos ;SC;39893
4204905;Descanso ;SC;8192
4205001;Dionísio Cerqueira ;SC;15545
4205100;Dona Emma ;SC;4186
4205159;Doutor Pedrinho ;SC;4115
4205175;Entre Rios ;SC;3218
4205191;Ermo ;SC;2061
4205209;Erval Velho ;SC;4418
4205308;Faxinal dos Guedes ;SC;10649
4205357;Flor do Sertão ;SC;1579
4205407;Florianópolis ;SC;508826
4205431;Formosa do Sul ;SC;2495
4205456;Forquilhinha ;SC;27211
4205506;Fraiburgo ;SC;36584
4205555;Frei Rogério ;SC;1970
4205605;Galvão ;SC;2791
4205704;Garopaba ;SC;23579
4205803;Garuva ;SC;18484
4205902;Gaspar ;SC;70793
4206009;Governador Celso Ramos ;SC;14606
4206108;Grão Pará ;SC;6595
4206207;Gravatal ;SC;11577
4206306;Guabiruba ;SC;24382
4206405;Guaraciaba ;SC;10026
4206504;Guaramirim ;SC;45797
4206603;Guarujá do Sul ;SC;5178
4206652;Guatambú ;SC;4698
4206702;Herval d'Oeste ;SC;22714
4206751;Ibiam ;SC;1954
4206801;Ibicaré ;SC;3178
4206900;Ibirama ;SC;19096
4207007;Içara ;SC;57247
4207106;Ilhota ;SC;14359
4207205;Imaruí ;SC;9948
4207304;Imbituba ;SC;45286
4207403;Imbuia ;SC;6241
4207502;Indaial ;SC;70900
4207577;Iomerê ;SC;2962
4207601;Ipira ;SC;4406
4207650;Iporã do Oeste ;SC;9045
4207684;Ipuaçu ;SC;7579
4207700;Ipumirim ;SC;7620
4207759;Iraceminha ;SC;3938
4207809;Irani ;SC;10498
4207858;Irati ;SC;1909
4207908;Irineópolis ;SC;11289
4208005;Itá ;SC;6129
4208104;Itaiópolis ;SC;21780
4208203;Itajaí ;SC;223112
4208302;Itapema ;SC;67338
4208401;Itapiranga ;SC;17007
4208450;Itapoá ;SC;21177
4208500;Ituporanga ;SC;25355
4208609;Jaborá ;SC;3918
4208708;Jacinto Machado ;SC;10376
4208807;Jaguaruna ;SC;20288
4208906;Jaraguá do Sul ;SC;181173
4208955;Jardinópolis ;SC;1546
4209003;Joaçaba ;SC;30404
4209102;Joinville ;SC;597658
4209151;José Boiteux ;SC;5007
4209177;Jupiá ;SC;2092
4209201;Lacerdópolis ;SC;2247
4209300;Lages ;SC;157349
4209409;Laguna ;SC;46122
4209458;Lajeado Grande ;SC;1418
4209508;Laurentino ;SC;7063
4209607;Lauro Müller ;SC;15313
4209706;Lebon Régis ;SC;12115
4209805;Leoberto Leal ;SC;3000
4209854;Lindóia do Sul ;SC;4546
4209904;Lontras ;SC;12315
4210001;Luiz Alves ;SC;13107
4210035;Luzerna ;SC;5684
4210050;Macieira ;SC;1766
4210100;Mafra ;SC;56561
4210209;Major Gercino ;SC;3454
